Numero,numero_parcela,Tipo_C,Codigo_C,Data_Em,Data_Protesto,Protesto,Data_Ven,Data_Ent,Data_Pag,NumeroBanco,Valor_T,Valor_Base,Valor_Atual,Obs,Instituicao,Situacao,Portador,BoletoTipoCarteira,Instituicao,Situacao,Portador,BoletoTipoCarteira,InstrucaoBoleto
54981,1,1,899,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-29 00:00:00.000,2025-07-01 00:00:00.000,2025-07-29 00:00:00.000,09/00000017319-6,"734,34","1348,84",0,"Desconto aplicado na NF no valor de R$        289,18  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:37  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 29/07/2025. Executado:30/07/2025 - 15:01:48  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 30/07/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 29/07/2025. Executado:30/07/2025 - 15:02:00  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 30/07/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54981,2,1,899,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-26 00:00:00.000,2025-07-01 00:00:00.000,2025-08-26 00:00:00.000,09/00000017320-P,"614,5","1348,84",0,"Desconto aplicado na NF no valor de R$        289,18  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:38  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 26/08/2025. Executado:27/08/2025 - 14:56:45  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 27/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 26/08/2025. Executado:27/08/2025 - 14:56:51  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 27/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54982,1,1,397,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-15 00:00:00.000,2025-07-01 00:00:00.000,2025-08-14 00:00:00.000,09/00000017321-8,"10160,86","10160,86",0,"Desconto aplicado na NF no valor de R$      4.159,48  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:38  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 14/08/2025. Executado:15/08/2025 - 14:53:38  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 15/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 14/08/2025. Executado:15/08/2025 - 14:53:45  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 15/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54983,1,1,470,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-29 00:00:00.000,2025-07-01 00:00:00.000,2025-07-29 00:00:00.000,09/00000017322-6,"1987,19","6276,07",0,"Desconto aplicado na NF no valor de R$        672,77  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:38  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 29/07/2025. Executado:30/07/2025 - 15:01:48  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 30/07/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 29/07/2025. Executado:30/07/2025 - 15:02:01  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 30/07/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54983,2,1,470,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-12 00:00:00.000,2025-07-01 00:00:00.000,2025-08-12 00:00:00.000,09/00000017323-4,"1429,63","6276,07",0,"Desconto aplicado na NF no valor de R$        672,77  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:38  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 12/08/2025. Executado:13/08/2025 - 15:01:17  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 13/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 12/08/2025. Executado:13/08/2025 - 15:01:26  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 13/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54983,3,1,470,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-26 00:00:00.000,2025-07-01 00:00:00.000,2025-08-26 00:00:00.000,09/00000017324-2,"1429,63","6276,07",0,"Desconto aplicado na NF no valor de R$        672,77  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:39  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 26/08/2025. Executado:27/08/2025 - 14:56:45  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 27/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 26/08/2025. Executado:27/08/2025 - 14:56:51  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 27/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54983,4,1,470,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-09-09 00:00:00.000,2025-07-01 00:00:00.000,2025-09-09 00:00:00.000,09/00000017325-0,"1429,62","6276,07",0,"Desconto aplicado na NF no valor de R$        672,77  Data da ocorrência/baixa = 02/07/2025. Executado:03/07/2025 - 15:15:39  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 03/07/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 09/09/2025. Executado:10/09/2025 - 15:14:59  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 10/09/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 09/09/2025. Executado:10/09/2025 - 15:15:27  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 10/09/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54985,1,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-17 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"1540,02","2828,74",0,"Desconto aplicado na NF no valor de R$          5,99  **",237,3,2,0,237,3,2,0,
54985,2,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-16 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"1288,72","2828,74",0,"Desconto aplicado na NF no valor de R$          5,99  **",2,3,2,0,2,3,2,0,
54986,1,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-17 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"909,4","1670,41",0,"Desconto aplicado na NF no valor de R$          6,48  ***",237,3,2,0,237,3,2,0,
54986,2,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-16 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"761,01","1670,41",0,"Desconto aplicado na NF no valor de R$          6,48  **",2,3,2,0,2,3,2,0,
54987,1,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-17 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"693,07","1273,04",0,"Desconto aplicado na NF no valor de R$          3,24  **",237,3,2,0,237,3,2,0,
54987,2,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-16 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"579,97","1273,04",0,"Desconto aplicado na NF no valor de R$          3,24  **",2,3,2,0,2,3,2,0,
54988,1,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-17 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"438,8",806,0,**,237,3,2,0,237,3,2,0,
54988,2,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-16 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"367,2",806,0,,2,3,2,0,2,3,2,0,
54989,1,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-17 00:00:00.000,2025-07-01 00:00:00.000,2025-09-17 00:00:00.000,,"1275,41","2342,7",0,"Desconto aplicado na NF no valor de R$          3,24  **",237,3,2,0,237,3,2,0,
54989,2,1,4571,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-16 00:00:00.000,2025-07-01 00:00:00.000,2025-10-27 00:00:00.000,,"1067,29","2342,7",0,"Desconto aplicado na NF no valor de R$          3,24  **",2,3,2,0,2,3,2,0,
142242,1,2,92,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-29 00:00:00.000,2025-07-01 00:00:00.000,2025-10-01 00:00:00.000,,"14764,36","14764,36",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,2,3,2,0,2,3,2,0,
142254,1,2,92,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-29 00:00:00.000,2025-07-02 00:00:00.000,2025-10-01 00:00:00.000,,"7933,39","7933,39",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,2,3,2,0,2,3,2,0,
87143,1,2,278,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-07-02 00:00:00.000,2025-07-10 00:00:00.000,,455,455,0,GUIA DE RECOLHIMENTO SINDICATO CONTRIBUIÇÃO   *MENSALIDADE 06/2025,237,3,237,0,237,3,237,0,
88294,1,2,4396,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-07-02 00:00:00.000,2025-07-10 00:00:00.000,,"31,2","31,2",0,*referente a guia asSOCIAÇÃO FUNCIONARIOS no sindicato  *06/2025,237,3,237,0,237,3,237,0,
237502,1,3,4,2025-07-01 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-08 00:00:00.000,2025-07-01 00:00:00.000,2025-07-08 00:00:00.000,,"40,14","40,14",0,,237,3,237,9,237,3,237,9,BRADESCO
1049336,1,2,5797,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-07 00:00:00.000,2025-06-30 00:00:00.000,2025-07-07 00:00:00.000,,"1738,34","1738,34",0,,237,3,2,0,237,3,2,0,
37804072025,1,2,378,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-04 00:00:00.000,2025-06-30 00:00:00.000,2025-07-04 00:00:00.000,,"8766,45","8766,45",0,PAC- RESTITUICOES - FUNDO PENITENCIARIO (PAGAMENTO DE APENADOS),237,3,237,0,237,3,237,0,
60106,1,2,245,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-28 00:00:00.000,2025-06-30 00:00:00.000,2025-10-28 00:00:00.000,,"202,75","202,75",0,*RECEBIDO NFE - FINANCEIRO 30/06/2025,2,3,2,0,2,3,2,0,
142221,1,2,92,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-28 00:00:00.000,2025-06-30 00:00:00.000,2025-10-01 00:00:00.000,,"10173,91","10173,91",0,*recebido nfe - financeiro 30/06/2025,2,3,2,0,2,3,2,0,
54976,1,1,5796,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2025-07-01 00:00:00.000,,"2237,31","2237,31",0,"Desconto aplicado na NF no valor de R$      1.772,54",237,3,2,0,237,3,2,0,
432,1,2,5629,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-30 00:00:00.000,2025-07-02 00:00:00.000,2025-07-30 00:00:00.000,,1420,1420,0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
606,1,2,4139,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,,"174,32","174,32",0,,237,3,0,0,237,3,0,0,
9369,1,2,1282,2025-06-30 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-14 00:00:00.000,2025-07-01 00:00:00.000,2025-08-14 00:00:00.000,,"1706,68","1706,68",0,*RECEBIDO NFE - FINANCEIRO 01/07/2025,237,3,2,0,237,3,2,0,
1005672825,1,3,5394,2025-06-29 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-13 00:00:00.000,2025-06-30 00:00:00.000,2025-08-13 00:00:00.000,,2100,2100,0,,237,3,237,9,237,3,237,9,BRADESCO
61371608,1,2,5484,2025-06-29 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-29 00:00:00.000,2025-06-30 00:00:00.000,2025-07-29 00:00:00.000,,294,294,0,*recebido nfe - financeiro 30/06/2025,237,3,2,0,237,3,2,0,
675857,1,3,5569,2025-06-28 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-12 00:00:00.000,2025-07-02 00:00:00.000,2025-08-12 00:00:00.000,,"103,75","103,75",0,,237,3,237,9,237,3,237,9,BRADESCO
674494,1,3,5562,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-11 00:00:00.000,2025-06-27 00:00:00.000,2025-08-11 00:00:00.000,,"1545,22","1545,22",0,,237,3,237,9,237,3,237,9,BRADESCO
5325196,1,3,6,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-14 00:00:00.000,2025-06-30 00:00:00.000,2025-07-14 00:00:00.000,,"699,98","699,98",0,,237,3,237,9,237,3,237,9,BRADESCO
142197,1,2,92,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-25 00:00:00.000,2025-06-27 00:00:00.000,2025-09-25 00:00:00.000,,"3464,07","3464,07",0,*RECEBIDO NFE - FINANCEIRO 30/06/2025,237,3,2,0,237,3,2,0,
142203,1,2,92,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-25 00:00:00.000,2025-06-30 00:00:00.000,2025-09-25 00:00:00.000,,"1817,55","1817,55",0,*RECEBIDO NFE - FINANCEIRO 30/06/2025,237,3,2,0,237,3,2,0,
117552,1,2,5835,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-26 00:00:00.000,2025-07-01 00:00:00.000,2025-08-26 00:00:00.000,,"987,75","987,75",0,*RECEBIDO NFE - FINANCEIRO 01/07/2025,237,3,2,0,237,3,2,0,
60084,1,2,245,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-25 00:00:00.000,2025-06-27 00:00:00.000,2025-10-27 00:00:00.000,,"3579,62","3579,62",0,*RECEBIDO NFE - FINANCEIRO 27/06/2025,2,3,2,0,2,3,2,0,
13728,1,2,5467,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-27 00:00:00.000,2025-07-08 00:00:00.000,2025-07-28 00:00:00.000,,"991,4","2974,22",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
13728,2,2,5467,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-11 00:00:00.000,2025-07-08 00:00:00.000,2025-08-11 00:00:00.000,,"991,41","2974,22",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
13728,3,2,5467,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-26 00:00:00.000,2025-07-08 00:00:00.000,2025-08-26 00:00:00.000,,"991,41","2974,22",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
19241,1,2,56,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-27 00:00:00.000,2025-07-08 00:00:00.000,2025-07-28 00:00:00.000,,"2217,03","13302,21",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
19241,2,2,56,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-11 00:00:00.000,2025-07-08 00:00:00.000,2025-08-11 00:00:00.000,,"2217,03","13302,21",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
19241,3,2,56,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-08-26 00:00:00.000,2025-07-08 00:00:00.000,2025-08-26 00:00:00.000,,"2217,03","13302,21",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
19241,4,2,56,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-10 00:00:00.000,2025-07-08 00:00:00.000,2025-09-10 00:00:00.000,,"2217,03","13302,21",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
19241,5,2,56,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-25 00:00:00.000,2025-07-08 00:00:00.000,2025-09-25 00:00:00.000,,"2217,03","13302,21",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,237,3,2,0,237,3,2,0,
19241,6,2,56,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-10-10 00:00:00.000,2025-07-08 00:00:00.000,2025-10-10 00:00:00.000,,"2217,06","13302,21",0,*RECEBIDO NFE - FINANCEIRO 02/07/2025,2,3,2,0,2,3,2,0,
54973,1,1,292,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-28 00:00:00.000,2025-06-27 00:00:00.000,2025-07-28 00:00:00.000,09/00000017298-P,2132,"23998,42",0,"Impresso formato Gráfico Bradesco. Usuário:LEIA, Data:27/06/2025, Hora:09:24:12, Máquina:FATURAMENTO    Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:29  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 28/07/2025. Executado:29/07/2025 - 15:33:23  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 29/07/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 28/07/2025. Executado:29/07/2025 - 15:33:34  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 29/07/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54973,2,1,292,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-25 00:00:00.000,2025-06-27 00:00:00.000,2025-09-25 00:00:00.000,09/00000017299-8,"21144,83","23998,42",0,"DESCONTO DUPLICATA R$721,59 REFENTE 3,3% CONFORME ACORDO COML VP  Impresso formato Gráfico Bradesco. Usuário:LEIA, Data:27/06/2025, Hora:09:24:13, Máquina:FATURAMENTO    Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:30  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 25/09/2025. Executado:29/09/2025 - 15:40:02  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 29/09/2025] - [Usuário Leitura: DIEGO]  Data da ocorrência/baixa = 25/09/2025. Executado:29/09/2025 - 15:40:15  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 29/09/2025] - [Usuário Leitura: DIEGO]",237,3,237,9,237,3,237,9,BRADESCO
54974,1,1,292,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-28 00:00:00.000,2025-06-27 00:00:00.000,2025-07-28 00:00:00.000,09/00000017302-1,"4633,2","52153,2",0,"Impresso formato Gráfico Bradesco. Usuário:LEIA, Data:27/06/2025, Hora:09:38:04, Máquina:FATURAMENTO    Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:30  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 28/07/2025. Executado:29/07/2025 - 15:33:23  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 29/07/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 28/07/2025. Executado:29/07/2025 - 15:33:34  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 29/07/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54974,2,1,292,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-25 00:00:00.000,2025-06-27 00:00:00.000,2025-09-25 00:00:00.000,09/00000017303-P,"45951,84","52153,2",0,"DESCONTO DUPLICATA R$1568,16 REFENTE 3,3% CONFORME ACORDO COML VP  Impresso formato Gráfico Bradesco. Usuário:LEIA, Data:27/06/2025, Hora:09:38:05, Máquina:FATURAMENTO    Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:30  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 25/09/2025. Executado:29/09/2025 - 15:40:02  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 29/09/2025] - [Usuário Leitura: DIEGO]  Data da ocorrência/baixa = 25/09/2025. Executado:29/09/2025 - 15:40:15  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 29/09/2025] - [Usuário Leitura: DIEGO]",237,3,237,9,237,3,237,9,BRADESCO
54975,1,1,5339,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-25 00:00:00.000,2025-06-27 00:00:00.000,2025-07-28 00:00:00.000,09/00000017304-8,"354,54","903,14",0,"Desconto aplicado na NF no valor de R$        129,08  Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:31  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 28/07/2025. Executado:29/07/2025 - 15:33:24  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 29/07/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 28/07/2025. Executado:29/07/2025 - 15:33:35  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 29/07/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54975,2,1,5339,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-01 00:00:00.000,2025-06-27 00:00:00.000,2025-08-01 00:00:00.000,09/00000017305-6,"274,3","903,14",0,"Desconto aplicado na NF no valor de R$        129,08  Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:31  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 01/08/2025. Executado:04/08/2025 - 15:02:11  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 04/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 01/08/2025. Executado:04/08/2025 - 15:02:35  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 04/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54975,3,1,5339,2025-06-27 00:00:00.000,1753-01-01 00:00:00.000,,2025-08-08 00:00:00.000,2025-06-27 00:00:00.000,2025-08-08 00:00:00.000,09/00000017306-4,"274,3","903,14",0,"Desconto aplicado na NF no valor de R$        129,08  Data da ocorrência/baixa = 27/06/2025. Executado:30/06/2025 - 14:43:31  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 30/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 08/08/2025. Executado:11/08/2025 - 15:26:18  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 11/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 08/08/2025. Executado:11/08/2025 - 15:26:28  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 11/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54945,1,1,4939,2025-06-26 00:00:00.000,1753-01-01 00:00:00.000,,2025-07-31 00:00:00.000,2025-06-26 00:00:00.000,2025-07-31 00:00:00.000,09/00000017285-8,"868,26","868,26",0,"Desconto aplicado na NF no valor de R$        339,06  Data da ocorrência/baixa = 26/06/2025. Executado:27/06/2025 - 15:02:42  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 27/06/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 31/07/2025. Executado:01/08/2025 - 14:45:25  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 01/08/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 31/07/2025. Executado:01/08/2025 - 14:45:31  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 01/08/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54946,1,1,5799,2025-06-26 00:00:00.000,1753-01-01 00:00:00.000,0,2025-09-25 00:00:00.000,2025-06-26 00:00:00.000,2025-09-25 00:00:00.000,,"5282,06","5282,06",0,"**  *DESCONTO RAPEL 4% - 584,88  (NFS 55104/55114/ E 55173)",237,3,2,0,237,3,2,0,
